tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt2400463,2015,Narcisse Award,Best Feature Film,False,True,The Invitation,nm0476201,Karyn Kusama,The Invitation,2016.0,Drama,626501
tt3672742,2015,Narcisse Award,Best Feature Film,False,False,Turbo Kid,nm2379331,François Simard,Turbo Kid,2015.0,Others,143837
tt3877674,2015,Silver Méliès Award,Best European Fantastic Feature Film,True,True,Men & Chicken,nm0421314,Anders Thomas Jensen,Men & Chicken,2015.0,Comedy,4996346
tt3730518,2015,Best Asian Movie,,True,True,Full Strike,nm2744255,Henri Wong,Full Strike,2015.0,Others,1676530
tt4273292,2016,Narcisse Award,Best Film,True,False,Under the Shadow,nm2035118,Babak Anvari,Under the Shadow,2016.0,Drama,174669
tt3277624,2016,Narcisse Award,Best Film,False,False,Creative Control,nm2196568,Benjamin Dickinson,Creative Control,2016.0,Drama,135245
tt4372390,2016,Narcisse Award,Best Film,False,True,Detour,nm1247462,Christopher Smith,Detour,2017.0,Others,3763
tt3955894,2016,Narcisse Award,Best Film,False,False,Girl Asleep,nm6702777,Rosemary Myers,Girl Asleep,2016.0,Comedy,132274
tt4034354,2016,Narcisse Award,Best Film,False,True,Swiss Army Man,nm3453283,Dan Kwan,Swiss Army Man,2016.0,Others,9713044
tt3286052,2016,Narcisse Award,Best Film,False,False,The Blackcoat's Daughter,nm0674020,Oz Perkins,The Blackcoat's Daughter,2017.0,Others,61665
tt5278832,2016,Narcisse Award,Best Film,True,False,The Lure,nm2835452,Agnieszka Smoczynska,The Lure,2016.0,Comedy,227057
tt5039088,2016,Narcisse Award,Best Film,False,False,The Transfiguration,nm6326494,Michael O'Shea,The Transfiguration,2017.0,Drama,53165
tt3775086,2016,Narcisse Award,Best Film,False,False,They Call Me Jeeg,nm0537734,Gabriele Mainetti,They Call Me Jeeg,2016.0,Others,6354254
tt5455344,2016,Narcisse Award,Best Film,False,False,Zombie,nm6725254,Shakti Soundar Rajan,Zombie,2016.0,Others,23033
tt5065810,2016,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Aloys,nm3065748,Tobias Nölle,Aloys,2016.0,Drama,553
tt4695548,2016,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Bad Cat,nm7335981,Mehmet Kurtulus,Bad Cat,2019.0,Others,1656516
tt4954522,2016,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Raw,nm4469445,Julia Ducournau,Raw,2016.0,Drama,3822915
tt5112578,2017,Narcisse Award,Best Film,True,False,Super Dark Times,nm2023590,Kevin Phillips,Super Dark Times,2017.0,Others,68559
tt4805316,2017,Narcisse Award,Best Film,False,False,A Dark Song,nm2201016,Liam Gavin,A Dark Song,2017.0,Drama,10366
tt5892354,2017,Narcisse Award,Best Film,False,True,Angel,nm0166507,Harry Cleven,Angel,2017.0,Others,20894
tt5999530,2017,Narcisse Award,Best Film,False,False,Before We Vanish,nm0475905,Kiyoshi Kurosawa,Before We Vanish,2017.0,Drama,518631
tt6069264,2017,Narcisse Award,Best Film,False,False,Bitch,nm0657734,Marianna Palka,Bitch,2017.0,Comedy,712
tt4720702,2017,Narcisse Award,Best Film,False,False,Bushwick,nm5732579,Jonathan Milott,Bushwick,2017.0,Others,83151
tt4457344,2017,Narcisse Award,Best Film,False,False,Dave Made a Maze,nm1826889,Bill Watterson,Dave Made a Maze,2017.0,Others,71021
tt5085522,2017,Narcisse Award,Best Film,False,True,Hostile,nm3332970,Mathieu Turi,Hostile,2017.0,Drama,399059
tt6105880,2017,Narcisse Award,Best Film,False,True,JoJo's Bizarre Adventure: Diamond Is Unbreakable - Chapter 1,nm0586281,Takashi Miike,JoJo's Bizarre Adventure: Diamond Is Unbreakable - Chapter 1,2017.0,Others,2161959
tt6648404,2017,Narcisse Award,Best Film,False,False,Mon Mon Mon Monsters,nm3321182,Giddens Ko,Mon Mon Mon Monsters,2017.0,Others,20002
tt5342650,2017,Narcisse Award,Best Film,False,False,Reset,nm3460905,Hong-Seung Yoon,Reset,2017.0,Others,31371585
tt5121816,2017,Narcisse Award,Best Film,False,True,The Bar,nm0407067,Álex de la Iglesia,The Bar,2017.0,Comedy,3839148
tt3986820,2017,Narcisse Award,Best Film,False,True,The Endless,nm1918140,Justin Benson,The Endless,2018.0,Others,1252970
tt5666304,2017,Narcisse Award,Best Film,False,False,The Little Hours,nm1337885,Jeff Baena,The Little Hours,2017.0,Comedy,3436813
tt7029854,2017,Narcisse Award,Best Film,False,False,The Mansion,nm2561131,Tony T. Datis,The Mansion,2017.0,Comedy,1715947
tt3859272,2017,Narcisse Award,Best Film,False,False,Tragedy Girls,nm3225709,Tyler MacIntyre,Tragedy Girls,2017.0,Comedy,190741
tt6206564,2017,Best Asian Film,,True,True,Trapped,nm0003939,Vikramaditya Motwane,Trapped,2017.0,Others,40196
tt6194530,2017,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Ava,nm5674565,Léa Mysius,Ava,2017.0,Drama,515893
tt4680182,2017,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Colossal,nm1443023,Nacho Vigalondo,Colossal,2016.0,Comedy,8002791
tt6213284,2017,Silver Méliès Award,Best European Fantastic Feature Film,False,False,I Am Not a Witch,nm2509638,Rungano Nyoni,I Am Not a Witch,2018.0,Drama,236203
tt3743042,2017,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Lake Bodom,nm1641306,Taneli Mustonen,Lake Bodom,2017.0,Others,741851
tt5154288,2017,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Prevenge,nm1546686,Alice Lowe,Prevenge,2017.0,Comedy,108890
tt5637542,2017,Silver Méliès Award,Best European Fantastic Feature Film,False,False,"Ron Goossens, Low Budget Stuntman",nm1473091,Steffen Haars,"Ron Goossens, Low Budget Stuntman",2017.0,Comedy,1655515
tt5458566,2017,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Small Town Killers,nm0097079,Ole Bornedal,Small Town Killers,2017.0,Comedy,171878
tt5328350,2017,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Spoor,nm0002140,Agnieszka Holland,Spoor,2017.0,Others,1074245
tt4733640,2017,Silver Méliès Award,Best European Fantastic Feature Film,False,False,The Limehouse Golem,nm0575726,Juan Carlos Medina,The Limehouse Golem,2017.0,Others,2409730
tt8359848,2018,Narcisse Award,Best Feature Film,True,True,Climax,nm0637615,Gaspar Noé,Climax,2018.0,Drama,2879765
tt6518270,2018,Narcisse Award,Best Feature Film,False,False,An Evening with Beverly Luff Linn,nm1671995,Jim Hosking,An Evening with Beverly Luff Linn,2018.0,Comedy,23756
tt6522668,2018,Narcisse Award,Best Feature Film,False,False,Diamantino,nm4085019,Gabriel Abrantes,Diamantino,2019.0,Comedy,288621
tt7784604,2018,Narcisse Award,Best Feature Film,False,False,Hereditary,nm4170048,Ari Aster,Hereditary,2018.0,Drama,125149221
tt6998518,2018,Narcisse Award,Best Feature Film,False,False,Mandy,nm0181903,Panos Cosmatos,Mandy,2018.0,Others,2773143
tt8311792,2018,Narcisse Award,Best Feature Film,False,False,"Murder Me, Monster",nm1375024,Alejandro Fadel,"Murder Me, Monster",2018.0,Drama,11903
tt6516314,2018,Narcisse Award,Best Feature Film,False,True,Piercing,nm2073372,Nicolas Pesce,Piercing,2019.0,Others,165067
tt7429708,2018,Narcisse Award,Best Feature Film,False,False,Pig,nm2155679,Mani Haghighi,Pig,2019.0,Comedy,24666
tt6832388,2018,Narcisse Award,Best Feature Film,False,False,The Dark,nm3336170,Justin P. Lange,The Dark,2018.0,Drama,28030
tt4823434,2018,Narcisse Award,Best Feature Film,False,False,Tigers Are Not Afraid,nm0411517,Issa López,Tigers Are Not Afraid,2019.0,Others,366460
tt6444140,2018,Narcisse Award,Best Feature Film,False,False,Time Share,nm2003820,Sebastián Hofmann,Time Share,2018.0,Drama,381754
tt5691670,2018,Narcisse Award,Best Feature Film,False,True,Under the Silver Lake,nm1379002,David Robert Mitchell,Under the Silver Lake,2019.0,Comedy,2078844
tt7133202,2018,Narcisse Award,Best Feature Film,False,False,When the Trees Fall,nm6071898,Marysia Nikitiuk,When the Trees Fall,2018.0,Drama,14494
tt6788942,2018,Best Asian Film,,True,True,Bad Genius,nm5464371,Nattawut Poonpiriya,Bad Genius,2017.0,Comedy,46487422
tt7080434,2018,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Carnivores,nm0753737,Jérémie Renier,Carnivores,2018.0,Drama,193668
tt4547194,2018,Silver Méliès Award,Best European Fantastic Feature Film,False,False,I Kill Giants,nm2225334,Anders Walter,I Kill Giants,2018.0,Drama,350785
tt7204006,2018,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Love and Bullets,nm0542023,Antonio Manetti,Love and Bullets,2017.0,Comedy,1728862
tt3906082,2018,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Mary Shelley,nm2223783,Haifaa Al-Mansour,Mary Shelley,2018.0,Others,2249531
tt7279188,2018,Silver Méliès Award,Best European Fantastic Feature Film,False,False,Woman at War,nm0259574,Benedikt Erlingsson,Woman at War,2018.0,Others,5351222
