tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt1978447,2011,Grand Prix,,False,False,Policeman,nm2028715,Nadav Lapid,Policeman,2011.0,Drama,55897
tt1821502,2011,Grand Prix,,False,False,The Reasons of the Heart,nm0728149,Arturo Ripstein,The Reasons of the Heart,2011.0,Drama,59896
tt1740018,2011,Free Spirit Award,,True,True,Pompeya,nm1194585,Tamae Garateguy,Pompeya,2012.0,Others,7347
tt1753670,2011,Free Spirit Award,,False,False,Clubbing,nm4138471,Rosendo Ruíz,Clubbing,2011.0,Others,114701
tt1900891,2011,Free Spirit Award,,False,False,Haunters,nm3029976,Min-suk Kim,Haunters,2010.0,Others,15701596
tt1826583,2011,Best Documentary,,True,True,A Bitter Taste of Freedom,nm0325960,Marina Goldovskaya,A Bitter Taste of Freedom,2011.0,Others,6690
tt1409772,2011,Best Documentary,,False,False,A Man's Story,nm2300852,Varon Bonicos,A Man's Story,2012.0,Others,16219
tt1433099,2011,Best Documentary,,False,False,Dancing Across Borders,nm3426032,Anne Bass,Dancing Across Borders,2010.0,Others,155387
tt1743720,2011,Best Documentary,,False,False,The Greatest Movie Ever Sold,nm1041597,Morgan Spurlock,The Greatest Movie Ever Sold,2011.0,Comedy,1551143
tt1833647,2011,FIPRESCI Prize,,True,True,Avé,nm1965972,Konstantin Bojanov,Avé,2011.0,Drama,34317
tt1680679,2011,Competition 1-2 Award,,False,False,Breathing,nm0548686,Karl Markovics,Breathing,2012.0,Drama,900784
