tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0192194,1999,Grand Prix Asturias,Best Feature,False,True,Julien Donkey-Boy,nm0005101,Harmony Korine,Julien Donkey-Boy,1999.0,Comedy,270197
tt0147192,1999,Grand Prix Asturias,Best Feature,False,True,Praise,nm0192845,John Curran,Praise,2000.0,Drama,88564
tt0126651,1999,Grand Prix Asturias,Best Feature,False,False,Santitos,nm0819702,Alejandro Springall,Santitos,1999.0,Comedy,755911
tt0191043,1999,Grand Prix Asturias,Best Feature,False,True,The Color of Paradise,nm0006498,Majid Majidi,The Color of Paradise,1999.0,Drama,6993351
tt0258761,2000,Grand Prix Asturias,Best Feature,True,True,Last Resort,nm0667734,Pawel Pawlikowski,Last Resort,2001.0,Drama,169378
tt0259072,2000,Grand Prix Asturias,Best Feature,False,True,A Time for Drunken Horses,nm0315842,Bahman Ghobadi,A Time for Drunken Horses,2000.0,Drama,1791720
tt0249380,2000,Grand Prix Asturias,Best Feature,False,False,Baise-moi,nm0221591,Virginie Despentes,Rape Me,2001.0,Others,1966329
tt0200530,2000,Grand Prix Asturias,Best Feature,False,False,Chuck & Buck,nm0037708,Miguel Arteta,Chuck & Buck,2000.0,Comedy,3309311
tt0234116,2000,Grand Prix Asturias,Best Feature,False,True,Little Cheung,nm0150897,Fruit Chan,Little Cheung,1999.0,Drama,44294
tt0247613,2000,Grand Prix Asturias,Best Feature,False,False,Peppermint Candy,nm0496969,Chang-dong Lee,Peppermint Candy,2000.0,Drama,130981
tt0234837,2000,Grand Prix Asturias,Best Feature,False,False,Suzhou River,nm0521601,Ye Lou,Suzhou River,2000.0,Drama,142789
tt0203632,2000,Grand Prix Asturias,Best Feature,False,False,The Princess and the Warrior,nm0878756,Tom Tykwer,The Princess and the Warrior,2001.0,Drama,2729925
tt0203166,2000,Grand Prix Asturias,Best Feature,False,True,Together,nm0600546,Lukas Moodysson,Together,2001.0,Comedy,22403056
