tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0997035,2010,C.I.C.A.E. Award,,True,True,Bibliothèque Pascal,nm0354451,Szabolcs Hajdu,Bibliothèque Pascal,2010.0,Drama,34060
tt1833647,2011,Special Jury Prize,Feature Film,True,True,Avé,nm1965972,Konstantin Bojanov,Avé,2011.0,Drama,34317
tt1680679,2011,Best Actor,,True,True,Breathing,nm4752229,Thomas Schubert,Breathing,2012.0,Drama,900784
tt1540133,2011,Audience Award,Best Feature Film,True,True,The Guard,nm0567620,John Michael McDonagh,The Guard,2011.0,Comedy,28917943
tt1714209,2011,Heart of Sarajevo,Honorary Award,True,False,In the Land of Blood and Honey,nm0001401,Angelina Jolie,In the Land of Blood and Honey,2011.0,Drama,1707159
tt1854524,2011,Human Rights Award,,True,True,Ecumenopolis: City Without Limits,nm4359456,Imre Azem,Ecumenopolis: City Without Limits,2012.0,Others,41220
tt2106671,2012,Special Jury Prize,Feature Film,True,True,Tepenin Ardi,nm1625220,Emin Alper,Tepenin Ardi,2012.0,Drama,134291
tt2123230,2012,Best Actress,,True,True,Children of Sarajevo,nm3626876,Marija Pikic,Children of Sarajevo,2013.0,Drama,42696
tt2073029,2012,Audience Award,Best Feature Film,True,True,Marina Abramovic: The Artist Is Present,nm1128830,Matthew Akers,Marina Abramovic: The Artist Is Present,2012.0,Others,274338
tt1675434,2012,Audience Award,Best Feature Film,True,True,The Intouchables,nm0619923,Olivier Nakache,The Intouchables,2012.0,Others,485125621
tt2082193,2012,Heart of Sarajevo,Best Film,False,False,Babamin Sesi,,[],Babamin Sesi,2012.0,Drama,87069
